image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0192,1.0,1646.0,0.8775407075881958,0.4257630625969995,1.1926022553827096,0.0,0.6758259425462988,True,top_0.750
0193,1.0,1477.0,0.34494391083717346,0.4024523160762943,1.1926022553827096,0.0,0.5368490567283669,True,top_0.750
0194,1.0,2536.0,0.5639706254005432,0.4926184926184926,1.1926022553827096,0.0,0.6141472795047589,True,top_0.750
0195,1.0,4623.0,0.2807624042034149,0.6020315145201198,1.1926022553827096,0.0,0.5706984796808836,True,top_0.750
0196,1.0,5412.0,0.22889432311058044,0.6774314682688697,1.1926022553827096,0.0,0.5765814478448625,True,top_0.750
0197,1.0,8401.0,0.4569452702999115,0.6655311732551691,1.1926022553827096,0.0,0.6306191108887701,True,top_0.750
0198,1.0,8446.0,0.13932697474956512,0.6763834387763273,1.1926022553827096,0.0,0.5539276033814731,True,top_0.750
0199,1.0,5686.0,0.0017711056862026453,0.754812159830081,1.1926022553827096,0.0,0.5391458163790709,True,top_0.750
0200,1.0,5951.0,0.19499030709266663,0.7590561224489796,1.1926022553827096,0.0,0.5885116073854115,True,top_0.750
0201,1.0,8390.0,0.24120771884918213,0.643059707212386,1.1926022553827096,0.0,0.571066856515392,True,top_0.750
0206,1.0,3264.0,0.17036350071430206,0.6028814185445143,1.1926022553827096,0.0,0.543311229814704,True,top_0.750
0209,1.0,3095.0,0.004807286895811558,0.48329169269206745,1.1926022553827096,0.0,0.4720247448969697,False,top_0.750
