image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0052,1.0,3050.0,0.20582467317581177,0.41700847689362863,1.1657978011059642,0.0,0.5057082875173601,False,threshold_0.550
0053,1.0,2523.0,0.11904294788837433,0.476937618147448,1.1657978011059642,0.0,0.4989951415089556,False,threshold_0.550
0054,1.0,2723.0,0.3396744430065155,0.4568791946308725,1.1657978011059642,0.0,0.549138409409347,False,threshold_0.550
0055,1.0,1187.0,0.2884879410266876,0.35045763212282255,1.1657978011059642,0.0,0.5097363932873775,False,threshold_0.550
0056,1.0,2075.0,0.1484604775905609,0.4363827549947424,1.1657978011059642,0.0,0.4962108081463258,False,threshold_0.550
0057,1.0,2118.0,0.46518924832344055,0.4929020246683733,1.1657978011059642,0.0,0.5895228182479535,True,threshold_0.550
0058,1.0,2217.0,0.19150814414024353,0.49288572698977323,1.1657978011059642,0.0,0.5210984677825041,False,threshold_0.550
0059,1.0,3032.0,0.24220435321331024,0.41631195935740767,1.1657978011059642,0.0,0.5146290781426794,False,threshold_0.550
0060,1.0,3078.0,0.07619141042232513,0.47397597782568524,1.1657978011059642,0.0,0.48754184706200254,False,threshold_0.550
0061,1.0,2545.0,0.405667781829834,0.4897998460354119,1.1657978011059642,0.0,0.5738669069663115,True,threshold_0.550
0062,1.0,1158.0,0.2243577241897583,0.43980250664641096,1.1657978011059642,0.0,0.5160400577090423,False,threshold_0.550
0063,1.0,1740.0,0.059521473944187164,0.4503105590062112,1.1657978011059642,0.0,0.47745800823759954,False,threshold_0.550
0064,1.0,1558.0,0.0829574391245842,0.49194821597726557,1.1657978011059642,0.0,0.49372641377546245,False,threshold_0.550
0065,1.0,2280.0,0.03030005842447281,0.4262478968031408,1.1657978011059642,0.0,0.46413698880690335,False,threshold_0.550
0066,1.0,1446.0,0.16267895698547363,0.511858407079646,1.1657978011059642,0.0,0.5186343410162799,False,threshold_0.550
0067,1.0,2088.0,0.27034711837768555,0.5243596182822702,1.1657978011059642,0.0,0.5486766841649889,False,threshold_0.550
0068,1.0,2608.0,0.1898411512374878,0.34630195193201435,1.1657978011059642,0.0,0.4840357757923755,False,threshold_0.550
0069,1.0,1797.0,0.04844086989760399,0.5150472914875323,1.1657978011059642,0.0,0.49087204034628407,False,threshold_0.550
0071,1.0,2563.0,0.10933516174554825,0.4185856606238772,1.1657978011059642,0.0,0.4819802055923563,False,threshold_0.550
0073,1.0,1121.0,0.12120023369789124,0.36266580394694276,1.1657978011059642,0.0,0.4709665094112085,False,threshold_0.550
0074,1.0,1137.0,0.11188468337059021,0.3927461139896373,1.1657978011059642,0.0,0.47615769934005686,False,threshold_0.550
0075,1.0,1136.0,0.14120416343212128,0.33950986252241483,1.1657978011059642,0.0,0.470178506488634,False,threshold_0.550
