图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0011.jpg,A1s,1.1523469248336629,1.129458499648947,0.2075364101080247,0,1,0,0.5977,0.06535,0.02997,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9936770041617884
0012.jpg,A1s,1.1460281995552664,1.1375944342896418,0.210659481095679,0,1,0,0.5351,0.07762,0.03776,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9922692202824447
0013.jpg,A1s,1.2116392962873885,1.2301569051001686,0.21284722222222222,0,1,0,0.5442,0.07738,0.03625,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.992483891837986
0014.jpg,A1s,1.20985422093482,1.1963625978858325,0.209365837191358,0,1,0,0.6061,0.06471,0.02907,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9944614560560188
0015.jpg,A1s,1.1425092880528984,1.1086989100097193,0.20044765142746915,0,1,0,0.6992,0.04563,0.02051,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9945202513756503
0016.jpg,A1s,1.176566113509483,1.1311675308989946,0.18770556037808642,0,1,1,0.8323,0.02219,0.01088,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9923036067852081
0017.jpg,A1s,1.1534404230457613,1.096805073090393,0.17605408468364198,0,1,1,0.95,0.00709,0.00175,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9936598650076452
0018.jpg,A1s,1.1431841305051829,1.1148579006510935,0.17111750096450618,0,1,1,0.9609,0.00548,0.00122,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9940507598049748
0019.jpg,A1s,1.1449404493343929,1.133268547462511,0.17675503954475308,0,1,1,0.96,0.00601,0.00106,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9926179619822657
0020.jpg,A1s,1.1213887606757464,1.0840190843890434,0.18043547453703704,0,1,1,0.952,0.00568,0.00308,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9933202696211234
0021.jpg,A1s,1.0977118251191045,1.0664055242535972,0.18054289641203702,0,1,1,0.9224,0.00778,0.00667,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9934031814765821
0022.jpg,A1s,1.091114120820932,1.0708116834366694,0.17944962866512346,0,1,1,0.8849,0.0109,0.01089,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9922838160085992
0023.jpg,A6共识,1.0384466530490075,1.0070618667285736,0.17779116030092593,0,1,1,0.9168,0.00769,0.00768,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.915760722750242
0024.jpg,A1s,1.0421566050317423,1.001669650316997,0.17381438078703704,0,1,1,0.8834,0.01135,0.01004,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9935439432066374
0025.jpg,A1s,1.0122380174073797,0.9771131836100808,0.16467689043209877,0,1,1,0.826,0.01485,0.01655,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9942671878269752
0026.jpg,A6共识,1.0111796878095056,0.9673486794123021,0.1572118537808642,0,1,1,0.8818,0.00644,0.01367,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.8804355965081074
0027.jpg,A6共识,1.0045499374214686,0.9277419181089165,0.1558910831404321,0,1,1,0.9508,0.00053,0.00748,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9467972915628863
0028.jpg,A6共识,1.09614712379227,1.0675860797387169,0.15868356963734567,0,1,1,0.9718,0.00052,0.0041,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9564301380684487
0029.jpg,A6共识,1.0603526059994912,1.0346342457295417,0.16262466242283952,0,1,1,0.9571,0.0009,0.00632,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.95301015738013
0030.jpg,A6共识,1.0925109618240454,1.045364845587157,0.16469280478395062,0,1,1,0.9236,0.00289,0.01041,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9200282812523688
0031.jpg,A1s,1.1371970448583526,1.0972442331150072,0.16720329378858026,0,1,1,0.8688,0.0092,0.01447,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9922548907942486
0032.jpg,A1s,1.1391225535963696,1.1000193972565515,0.16648750964506173,0,1,1,0.8956,0.00682,0.01164,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9911830356334813
