图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0082.jpg,P2,1.3671625162639607,0.39807544849537035,11,1,ok,0.002878086419753086,0,sam3_if_supported,1,ok,1,9,0.9932464629196098,0.934221787504585,ok
0083.jpg,P2,1.354456064293792,0.3844724151234568,9,1,ok,0.0024837239583333334,0,sam3_if_supported,1,ok,1,9,0.9947907165234495,0.9102077001013171,ok
0084.jpg,P2,1.3371259530422743,0.37062078028549383,15,1,ok,0.0015148775077160493,0,sam3_if_supported,1,ok,1,9,0.9951579971275922,0.8978367569532812,ok
0085.jpg,P2,1.3453224659121379,0.35988100405092593,8,1,ok,0.00281225887345679,0,sam3_if_supported,1,ok,1,9,0.9954100793900275,0.9176744186046512,ok
0086.jpg,P2,1.3334088240601312,0.34112618152006174,9,1,ok,0.004517505787037037,0,sam3_if_supported,1,ok,1,9,0.9943652649314032,0.9281484062010102,ok
0087.jpg,P2,1.3346320685889217,0.3389273485725309,17,1,ok,0.004547284915123457,0,sam3_if_supported,1,ok,1,9,0.9947762867648384,0.9056771667556505,ok
0088.jpg,P2,1.342099959463995,0.33547899787808644,6,1,ok,0.0048066165123456794,0,sam3_if_supported,1,ok,1,9,0.9948770002431885,0.9177077456274684,ok
0089.jpg,P2,1.3293415340308612,0.33630051601080246,8,1,ok,0.0038019627700617282,0,sam3_if_supported,1,ok,1,9,0.9957905087393172,0.9092568924593756,ok
0090.jpg,P2,1.3088209069447765,0.3374095775462963,9,1,ok,0.005338541666666667,0,sam3_if_supported,1,ok,1,9,0.9946670557842953,0.912903801534892,ok
0091.jpg,P2,1.3172694659489361,0.3377205102237654,21,1,ok,0.0043183352623456794,0,sam3_if_supported,1,ok,1,9,0.9924429970253658,0.8965940183036135,ok
0092.jpg,P2,1.302525311461069,0.3460229793595679,9,1,ok,0.0036412519290123456,0,sam3_if_supported,1,ok,1,9,0.9954375790827841,0.8670824162386892,ok
