图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记,几何分数,几何标记,最终重提示标记
0186.jpg,0.16689902133781365,0.230188674860356,0.054012546794945625,0.2760290021566786,0.025483985991886744,0,0.9892650701899257,ok,0
0187.jpg,0.17940354359297542,0.19298520939607744,0.12539100697464606,0.2970975288260411,0.0415772423611769,0,0.9898397811645174,ok,0
0188.jpg,0.2115522488151925,0.28651043902663065,0.14914359894467544,0.28822123342473127,0.012882580423467505,0,0.9897769516728625,ok,0
0189.jpg,0.16989194512778386,0.19026929074003474,0.12006287162491475,0.26371454823747975,0.04902225602115377,0,0.9929133858267717,ok,0
0190.jpg,0.13967458198080995,0.12580647888276464,0.06721476917874443,0.26731289253673785,0.08006932628647849,0,0.9923857868020305,ok,0
0191.jpg,0.1959964043360798,0.24953714299285767,0.1110829260905273,0.24350370000938337,0.13341165175734626,0,0.988950276243094,ok,0
0192.jpg,0.28987775951227746,0.4906189723738861,0.20739136089932664,0.22873587893005365,0.060862061493815275,0,0.9862258953168044,ok,0
0193.jpg,0.22007178927236332,0.23602426385883768,0.22988627377873377,0.20667387933069548,0.18882172429608549,0,0.991869918699187,ok,0
0194.jpg,0.13828479886269346,0.19202273079578924,0.06972019362911419,0.18449980604631422,0.05014562110206756,0,0.994475138121547,ok,0
0195.jpg,0.2055109619733326,0.3505626042579396,0.08363927243205159,0.22509487374177273,0.037536759597317844,0,0.9976553341148886,ok,0
0196.jpg,0.1803253553371521,0.21200785006616374,0.2061389978405535,0.21107324683454343,0.012130310968137126,0,0.9968676585747847,ok,0
0197.jpg,0.18568151107116773,0.20069947150152323,0.19467672637334862,0.25626631496827046,0.0180062380681989,0,0.9966261808367072,ok,0
0198.jpg,0.11933077137108954,0.08781897387649462,0.07542935043131188,0.2724121898041244,0.010891636369715664,0,0.9977110157367668,ok,0
0199.jpg,0.10908146025655166,0.09816753805644163,0.01727674678004639,0.2721671012200635,0.015745732911797525,0,0.9979308306237068,ok,0
0200.jpg,0.10562993874573667,0.09431512582916146,0.02413983980064774,0.2553848165398739,0.01825653746933178,0,0.9985299522234473,ok,0
0201.jpg,0.21053175774395388,0.3724525558914138,0.009272215369259562,0.25981591507874635,0.08600887046638381,0,0.9965217391304347,ok,0
0202.jpg,0.15749957921222252,0.25674848810556716,0.009493980894483146,0.2368841936743552,0.040287098220429474,0,0.9990118577075099,ok,0
